created_at,full_text,username,tweet_tokens,tweet_tokens_WSW,tweet_tokens_stemmed
2023-06-28,from ank prodi fip to seluruh mahasiswa unj message info nilai siakad kalian msh gini ga dari awal pembukaan pengisian edom smpee detik inii masalahnya gua blm liat nilai samsek,unjsecret,"['from', 'ank', 'prodi', 'fip', 'to', 'seluruh', 'mahasiswa', 'unj', 'message', 'info', 'nilai', 'siakad', 'kalian', 'msh', 'gini', 'ga', 'dari', 'awal', 'pembukaan', 'pengisian', 'edom', 'smpee', 'detik', 'inii', 'masalahnya', 'gua', 'blm', 'liat', 'nilai', 'samsek']","['from', 'ank', 'prodi', 'fip', 'to', 'mahasiswa', 'unj', 'message', 'info', 'nilai', 'siakad', 'msh', 'gini', 'pembukaan', 'pengisian', 'edom', 'smpee', 'detik', 'inii', 'gua', 'blm', 'liat', 'nilai', 'samsek']","['from', 'ank', 'prodi', 'fip', 'to', 'mahasiswa', 'unj', 'message', 'info', 'nilai', 'siakad', 'msh', 'gin', 'buka', 'isi', 'edom', 'smpee', 'detik', 'ini', 'gua', 'blm', 'liat', 'nilai', 'samsek']"
2023-06-28,perkuliahan semester antara ta halo mahasiswa aktif mp fip unj berikut informasi mengenai pelaksanaan semester antara tahun akademik pengisian krs di siakad juni juli perkuliahan juli agustus,HimaMPUNJ,"['perkuliahan', 'semester', 'antara', 'ta', 'halo', 'mahasiswa', 'aktif', 'mp', 'fip', 'unj', 'berikut', 'informasi', 'mengenai', 'pelaksanaan', 'semester', 'antara', 'tahun', 'akademik', 'pengisian', 'krs', 'di', 'siakad', 'juni', 'juli', 'perkuliahan', 'juli', 'agustus']","['perkuliahan', 'semester', 'ta', 'halo', 'mahasiswa', 'aktif', 'mp', 'fip', 'unj', 'informasi', 'pelaksanaan', 'semester', 'akademik', 'pengisian', 'krs', 'siakad', 'juni', 'juli', 'perkuliahan', 'juli', 'agustus']","['kuliah', 'semester', 'ta', 'halo', 'mahasiswa', 'aktif', 'mp', 'fip', 'unj', 'informasi', 'laksana', 'semester', 'akademik', 'isi', 'krs', 'siakad', 'juni', 'juli', 'kuliah', 'juli', 'agustus']"
2023-06-26,from mhs unj to mhs unj aku lupa pw siakad terus hub tele upt tik unj tpi ceklis satu apa harus ke pustikom nya langsung ya kalian ada yang pernah ngalamin kaya gini juga ga,unjsecret,"['from', 'mhs', 'unj', 'to', 'mhs', 'unj', 'aku', 'lupa', 'pw', 'siakad', 'terus', 'hub', 'tele', 'upt', 'tik', 'unj', 'tpi', 'ceklis', 'satu', 'apa', 'harus', 'ke', 'pustikom', 'nya', 'langsung', 'ya', 'kalian', 'ada', 'yang', 'pernah', 'ngalamin', 'kaya', 'gini', 'juga', 'ga']","['from', 'mhs', 'unj', 'to', 'mhs', 'unj', 'lupa', 'pw', 'siakad', 'hub', 'tele', 'upt', 'tik', 'unj', 'tpi', 'ceklis', 'pustikom', 'langsung', 'ngalamin', 'kaya', 'gini']","['from', 'mhs', 'unj', 'to', 'mhs', 'unj', 'lupa', 'pw', 'siakad', 'hub', 'tele', 'upt', 'tik', 'unj', 'tpi', 'ceklis', 'pustikom', 'langsung', 'ngalamin', 'kaya', 'gin']"
2023-06-25,from ft to semua anak unj message ini siakad belom bisa liat nilai lagi ya kaka kaka soalnya dari semalem nyoba masih begini teruss,unjsecret,"['from', 'ft', 'to', 'semua', 'anak', 'unj', 'message', 'ini', 'siakad', 'belom', 'bisa', 'liat', 'nilai', 'lagi', 'ya', 'kaka', 'kaka', 'soalnya', 'dari', 'semalem', 'nyoba', 'masih', 'begini', 'teruss']","['from', 'ft', 'to', 'anak', 'unj', 'message', 'siakad', 'belom', 'liat', 'nilai', 'kaka', 'kaka', 'semalem', 'nyoba', 'teruss']","['from', 'ft', 'to', 'anak', 'unj', 'message', 'siakad', 'bom', 'liat', 'nilai', 'kaka', 'kaka', 'semalem', 'nyoba', 'teruss']"
2023-06-24,nilainya gmn soalnya sepengalamanku di unj nilai yg keluar di siakad tuh ya sesuai sm nilai hasil ujian,maendorongtotot,"['nilainya', 'gmn', 'soalnya', 'sepengalamanku', 'di', 'unj', 'nilai', 'yg', 'keluar', 'di', 'siakad', 'tuh', 'ya', 'sesuai', 'sm', 'nilai', 'hasil', 'ujian']","['nilainya', 'gmn', 'sepengalamanku', 'unj', 'nilai', 'siakad', 'sesuai', 'sm', 'nilai', 'hasil', 'ujian']","['nilai', 'gmn', 'alam', 'unj', 'nilai', 'siakad', 'sesuai', 'sm', 'nilai', 'hasil', 'uji']"
2023-06-24,untuk mahasiswa pips yuk segera cek akun siakad kalian dan segera isi penilaian dengan sesuai jangan lupa untuk segera diisi yaa pssst kalau ga isi nanti nilainya ga keluar di siakad lho pengisian terakhir di tanggal juni jadi jangan sampai terlewat ya,bempips_unj,"['untuk', 'mahasiswa', 'pips', 'yuk', 'segera', 'cek', 'akun', 'siakad', 'kalian', 'dan', 'segera', 'isi', 'penilaian', 'dengan', 'sesuai', 'jangan', 'lupa', 'untuk', 'segera', 'diisi', 'yaa', 'pssst', 'kalau', 'ga', 'isi', 'nanti', 'nilainya', 'ga', 'keluar', 'di', 'siakad', 'lho', 'pengisian', 'terakhir', 'di', 'tanggal', 'juni', 'jadi', 'jangan', 'sampai', 'terlewat', 'ya']","['mahasiswa', 'pips', 'yuk', 'cek', 'akun', 'siakad', 'isi', 'penilaian', 'sesuai', 'lupa', 'diisi', 'yaa', 'pssst', 'isi', 'nilainya', 'siakad', 'lho', 'pengisian', 'tanggal', 'juni', 'terlewat']","['mahasiswa', 'pips', 'yuk', 'cek', 'akun', 'siakad', 'isi', 'nilai', 'sesuai', 'lupa', 'isi', 'yaa', 'pssst', 'isi', 'nilai', 'siakad', 'lho', 'isi', 'tanggal', 'juni', 'lewat']"
2023-06-24,from  to kaka kaka unj massage mau tanyaa kalo lupa username sama password siakad kira kira ngurusnya kemana yaa terimakasih,unjsecret,"['from', 'to', 'kaka', 'kaka', 'unj', 'massage', 'mau', 'tanyaa', 'kalo', 'lupa', 'username', 'sama', 'password', 'siakad', 'kira', 'kira', 'ngurusnya', 'kemana', 'yaa', 'terimakasih']","['from', 'to', 'kaka', 'kaka', 'unj', 'massage', 'tanyaa', 'lupa', 'username', 'password', 'siakad', 'ngurusnya', 'kemana', 'yaa', 'terimakasih']","['from', 'to', 'kaka', 'kaka', 'unj', 'massage', 'tanyaa', 'lupa', 'username', 'password', 'siakad', 'ngurusnya', 'mana', 'yaa', 'terimakasih']"
2023-06-23,ppp edom siakad unj tuh anonym kan,packroii,"['ppp', 'edom', 'siakad', 'unj', 'tuh', 'anonym', 'kan']","['ppp', 'edom', 'siakad', 'unj', 'anonym']","['ppp', 'edom', 'siakad', 'unj', 'anonym']"
2023-06-23,unj kalian ada yg nggabisa buka siakad krena usernamepassword salah padahal udah sesuai blm yaa yakin nggasala soalny pas buka simpresmawa bisabisa aja pake pw ny sama solusinya gimana ya makasii,UNJmenfess,"['unj', 'kalian', 'ada', 'yg', 'nggabisa', 'buka', 'siakad', 'krena', 'usernamepassword', 'salah', 'padahal', 'udah', 'sesuai', 'blm', 'yaa', 'yakin', 'nggasala', 'soalny', 'pas', 'buka', 'simpresmawa', 'bisabisa', 'aja', 'pake', 'pw', 'ny', 'sama', 'solusinya', 'gimana', 'ya', 'makasii']","['unj', 'nggabisa', 'buka', 'siakad', 'krena', 'usernamepassword', 'salah', 'udah', 'sesuai', 'blm', 'yaa', 'nggasala', 'soalny', 'pas', 'buka', 'simpresmawa', 'bisabisa', 'pake', 'pw', 'solusinya', 'gimana', 'makasii']","['unj', 'nggabisa', 'buka', 'siakad', 'krena', 'usernamepassword', 'salah', 'udah', 'sesuai', 'blm', 'yaa', 'nggasala', 'soalny', 'pas', 'buka', 'simpresmawa', 'bisabisa', 'pake', 'pw', 'solusi', 'gimana', 'makasii']"
2023-06-23,guys masa aku mau login siakad unj tulisannya password atau username salah padahal aku pake sandi yang tersimpan di google ini gimana ya aku mencet lupa sandi masa gak berfungsi,UNJmenfess,"['guys', 'masa', 'aku', 'mau', 'login', 'siakad', 'unj', 'tulisannya', 'password', 'atau', 'username', 'salah', 'padahal', 'aku', 'pake', 'sandi', 'yang', 'tersimpan', 'di', 'google', 'ini', 'gimana', 'ya', 'aku', 'mencet', 'lupa', 'sandi', 'masa', 'gak', 'berfungsi']","['guys', 'login', 'siakad', 'unj', 'tulisannya', 'password', 'username', 'salah', 'pake', 'sandi', 'tersimpan', 'google', 'gimana', 'mencet', 'lupa', 'sandi', 'berfungsi']","['guys', 'login', 'siakad', 'unj', 'tulis', 'password', 'username', 'salah', 'pake', 'sandi', 'simpan', 'google', 'gimana', 'mencet', 'lupa', 'sandi', 'fungsi']"
2023-06-23,guys kalo lupa pw siakad unj gimana,UNJmenfess,"['guys', 'kalo', 'lupa', 'pw', 'siakad', 'unj', 'gimana']","['guys', 'lupa', 'pw', 'siakad', 'unj', 'gimana']","['guys', 'lupa', 'pw', 'siakad', 'unj', 'gimana']"
2023-06-23,siakad unj gemb bgt,dynarns,"['siakad', 'unj', 'gemb', 'bgt']","['siakad', 'unj', 'gemb', 'bgt']","['siakad', 'unj', 'gemb', 'bgt']"
2023-06-20,di siakad kan ada form perbaikan input nilai itu biasanya bisa kita ajukan sendiri atau tunggu saran dari dosen yaa kalau ada yang pernah boleh aku tanya gak ya makasih sebelumnyaa unj,UNJmenfess,"['di', 'siakad', 'kan', 'ada', 'form', 'perbaikan', 'input', 'nilai', 'itu', 'biasanya', 'bisa', 'kita', 'ajukan', 'sendiri', 'atau', 'tunggu', 'saran', 'dari', 'dosen', 'yaa', 'kalau', 'ada', 'yang', 'pernah', 'boleh', 'aku', 'tanya', 'gak', 'ya', 'makasih', 'sebelumnyaa', 'unj']","['siakad', 'form', 'perbaikan', 'input', 'nilai', 'ajukan', 'tunggu', 'saran', 'dosen', 'yaa', 'makasih', 'sebelumnyaa', 'unj']","['siakad', 'form', 'baik', 'input', 'nilai', 'aju', 'tunggu', 'saran', 'dosen', 'yaa', 'makasih', 'sebelumnyaa', 'unj']"
2023-05-28,unj cara tau ipk gimana ada di siakad kah,UNJmenfess,"['unj', 'cara', 'tau', 'ipk', 'gimana', 'ada', 'di', 'siakad', 'kah']","['unj', 'ipk', 'gimana', 'siakad', 'kah']","['unj', 'ipk', 'gimana', 'siakad', 'kah']"
2023-03-27,kak unj mau nanya kalo lupa username sama pw siakad itu gimana ngurusnya terimakasih maaf ganggu,UNJmenfess,"['kak', 'unj', 'mau', 'nanya', 'kalo', 'lupa', 'username', 'sama', 'pw', 'siakad', 'itu', 'gimana', 'ngurusnya', 'terimakasih', 'maaf', 'ganggu']","['kak', 'unj', 'nanya', 'lupa', 'username', 'pw', 'siakad', 'gimana', 'ngurusnya', 'terimakasih', 'maaf', 'ganggu']","['kak', 'unj', 'nanya', 'lupa', 'username', 'pw', 'siakad', 'gimana', 'ngurusnya', 'terimakasih', 'maaf', 'ganggu']"
2023-03-23,ni knp dh siakad unj gk bisa kebuka,UNJmenfess,"['ni', 'knp', 'dh', 'siakad', 'unj', 'gk', 'bisa', 'kebuka']","['ni', 'knp', 'dh', 'siakad', 'unj', 'gk', 'kebuka']","['ni', 'knp', 'dh', 'siakad', 'unj', 'gk', 'buka']"
2023-02-22,unj halo semuaa mau nanyaa urgent banget jadi sender tuh gabisa login siakad tapi bisa login lms padahal pass dan emailnya sama terus pas di siakad udah ku klik lupa pass terus masukin email unj tapi malah gagal terus itu kira kira kenapa yaa kak ada yang pernah cont,UNJmenfess,"['unj', 'halo', 'semuaa', 'mau', 'nanyaa', 'urgent', 'banget', 'jadi', 'sender', 'tuh', 'gabisa', 'login', 'siakad', 'tapi', 'bisa', 'login', 'lms', 'padahal', 'pass', 'dan', 'emailnya', 'sama', 'terus', 'pas', 'di', 'siakad', 'udah', 'ku', 'klik', 'lupa', 'pass', 'terus', 'masukin', 'email', 'unj', 'tapi', 'malah', 'gagal', 'terus', 'itu', 'kira', 'kira', 'kenapa', 'yaa', 'kak', 'ada', 'yang', 'pernah', 'cont']","['unj', 'halo', 'semuaa', 'nanyaa', 'urgent', 'banget', 'sender', 'gabisa', 'login', 'siakad', 'login', 'lms', 'pass', 'emailnya', 'pas', 'siakad', 'udah', 'ku', 'klik', 'lupa', 'pass', 'masukin', 'email', 'unj', 'gagal', 'yaa', 'kak', 'cont']","['unj', 'halo', 'semuaa', 'nanyaa', 'urgent', 'banget', 'sender', 'gabisa', 'login', 'siakad', 'login', 'lms', 'pass', 'email', 'pas', 'siakad', 'udah', 'ku', 'klik', 'lupa', 'pass', 'masukin', 'email', 'unj', 'gagal', 'yaa', 'kak', 'cont']"
2023-02-19,unj halo mau nanya bukti pembayaran dr bank itu dibutuhin ga ya buat nanti kalau semisalnya udah pada ilang apa bisa pake bukti dari bukti pembayaran di siakad makasii,UNJmenfess,"['unj', 'halo', 'mau', 'nanya', 'bukti', 'pembayaran', 'dr', 'bank', 'itu', 'dibutuhin', 'ga', 'ya', 'buat', 'nanti', 'kalau', 'semisalnya', 'udah', 'pada', 'ilang', 'apa', 'bisa', 'pake', 'bukti', 'dari', 'bukti', 'pembayaran', 'di', 'siakad', 'makasii']","['unj', 'halo', 'nanya', 'bukti', 'pembayaran', 'dr', 'bank', 'dibutuhin', 'udah', 'ilang', 'pake', 'bukti', 'bukti', 'pembayaran', 'siakad', 'makasii']","['unj', 'halo', 'nanya', 'bukti', 'bayar', 'dr', 'bank', 'dibutuhin', 'udah', 'ilang', 'pake', 'bukti', 'bukti', 'bayar', 'siakad', 'makasii']"
2023-02-09,mau cetak transkrip nilai ipk kumulatif sementara kumulatif semua semester itu bisa di siakad atau harus ke prodi ya unj,UNJmenfess,"['mau', 'cetak', 'transkrip', 'nilai', 'ipk', 'kumulatif', 'sementara', 'kumulatif', 'semua', 'semester', 'itu', 'bisa', 'di', 'siakad', 'atau', 'harus', 'ke', 'prodi', 'ya', 'unj']","['cetak', 'transkrip', 'nilai', 'ipk', 'kumulatif', 'kumulatif', 'semester', 'siakad', 'prodi', 'unj']","['cetak', 'transkrip', 'nilai', 'ipk', 'kumulatif', 'kumulatif', 'semester', 'siakad', 'prodi', 'unj']"
2023-02-06,mau liat pass email unj dimana sih udh gaada di siakad,UNJmenfess,"['mau', 'liat', 'pass', 'email', 'unj', 'dimana', 'sih', 'udh', 'gaada', 'di', 'siakad']","['liat', 'pass', 'email', 'unj', 'dimana', 'udh', 'gaada', 'siakad']","['liat', 'pass', 'email', 'unj', 'mana', 'udh', 'gaada', 'siakad']"
2023-02-06,unj weh ada yang ngerti cara liat daftar mahasiswa kelas di siakad ga sih,UNJmenfess,"['unj', 'weh', 'ada', 'yang', 'ngerti', 'cara', 'liat', 'daftar', 'mahasiswa', 'kelas', 'di', 'siakad', 'ga', 'sih']","['unj', 'weh', 'ngerti', 'liat', 'daftar', 'mahasiswa', 'kelas', 'siakad']","['unj', 'weh', 'ngerti', 'liat', 'daftar', 'mahasiswa', 'kelas', 'siakad']"
2023-02-03,unj sebenernya tuh ini selesai kelas jam atau ya di siakad tuh ada jeda menit per sksnya tp selama pembelajaran gk ada tuh jeda menitnya,UNJmenfess,"['unj', 'sebenernya', 'tuh', 'ini', 'selesai', 'kelas', 'jam', 'atau', 'ya', 'di', 'siakad', 'tuh', 'ada', 'jeda', 'menit', 'per', 'sksnya', 'tp', 'selama', 'pembelajaran', 'gk', 'ada', 'tuh', 'jeda', 'menitnya']","['unj', 'sebenernya', 'selesai', 'kelas', 'jam', 'siakad', 'jeda', 'menit', 'sksnya', 'tp', 'pembelajaran', 'gk', 'jeda', 'menitnya']","['unj', 'sebenernya', 'selesai', 'kelas', 'jam', 'siakad', 'jeda', 'menit', 'sksnya', 'tp', 'ajar', 'gk', 'jeda', 'menit']"
2023-02-02,gais mau nanya email sama pass domain mhs unj liat dimana ya soalnya di siakad udh ga ada,UNJmenfess,"['gais', 'mau', 'nanya', 'email', 'sama', 'pass', 'domain', 'mhs', 'unj', 'liat', 'dimana', 'ya', 'soalnya', 'di', 'siakad', 'udh', 'ga', 'ada']","['gais', 'nanya', 'email', 'pass', 'domain', 'mhs', 'unj', 'liat', 'dimana', 'siakad', 'udh']","['gais', 'nanya', 'email', 'pass', 'domain', 'mhs', 'unj', 'liat', 'mana', 'siakad', 'udh']"
2023-02-02,unj cara liat pass sama email unj dimana deh kok di home siakad udah gaada,UNJmenfess,"['unj', 'cara', 'liat', 'pass', 'sama', 'email', 'unj', 'dimana', 'deh', 'kok', 'di', 'home', 'siakad', 'udah', 'gaada']","['unj', 'liat', 'pass', 'email', 'unj', 'dimana', 'deh', 'home', 'siakad', 'udah', 'gaada']","['unj', 'liat', 'pass', 'email', 'unj', 'mana', 'deh', 'home', 'siakad', 'udah', 'gaada']"
2023-02-01,email kampus tuh yg ada di siakad kan ya gaes unj,UNJmenfess,"['email', 'kampus', 'tuh', 'yg', 'ada', 'di', 'siakad', 'kan', 'ya', 'gaes', 'unj']","['email', 'kampus', 'siakad', 'gaes', 'unj']","['email', 'kampus', 'siakad', 'gaes', 'unj']"
2023-02-01,gue bingung bgt asli sama siakad unj kalau ga boleh di ambil kenapa ga dikasih tau anjir atau di batesin gitu atau ga usah taro di pengisian krs bener aneh  sama  di gabung pengisian krsnya,nonavanalika,"['gue', 'bingung', 'bgt', 'asli', 'sama', 'siakad', 'unj', 'kalau', 'ga', 'boleh', 'di', 'ambil', 'kenapa', 'ga', 'dikasih', 'tau', 'anjir', 'atau', 'di', 'batesin', 'gitu', 'atau', 'ga', 'usah', 'taro', 'di', 'pengisian', 'krs', 'bener', 'aneh', 'sama', 'di', 'gabung', 'pengisian', 'krsnya']","['gue', 'bingung', 'bgt', 'asli', 'siakad', 'unj', 'ambil', 'dikasih', 'anjir', 'batesin', 'gitu', 'taro', 'pengisian', 'krs', 'bener', 'aneh', 'gabung', 'pengisian', 'krsnya']","['gue', 'bingung', 'bgt', 'asli', 'siakad', 'unj', 'ambil', 'kasih', 'anjir', 'batesin', 'gitu', 'taro', 'isi', 'krs', 'bener', 'aneh', 'gabung', 'isi', 'krsnya']"
2023-01-30,from to nax unj message siakad lagi lemot ya,unjsecret,"['from', 'to', 'nax', 'unj', 'message', 'siakad', 'lagi', 'lemot', 'ya']","['from', 'to', 'nax', 'unj', 'message', 'siakad', 'lemot']","['from', 'to', 'nax', 'unj', 'message', 'siakad', 'lot']"
2023-01-21,mau nanya siakad unj bisa diubah passwordnya ga yaa bukan lupa password tp,UNJmenfess,"['mau', 'nanya', 'siakad', 'unj', 'bisa', 'diubah', 'passwordnya', 'ga', 'yaa', 'bukan', 'lupa', 'password', 'tp']","['nanya', 'siakad', 'unj', 'diubah', 'passwordnya', 'yaa', 'lupa', 'password', 'tp']","['nanya', 'siakad', 'unj', 'ubah', 'passwordnya', 'yaa', 'lupa', 'password', 'tp']"
2023-01-18,ini cek masuk belomnya pembayaran ukt gmna dah drikemaren mane di siakad kaga ada unj,UNJmenfess,"['ini', 'cek', 'masuk', 'belomnya', 'pembayaran', 'ukt', 'gmna', 'dah', 'drikemaren', 'mane', 'di', 'siakad', 'kaga', 'ada', 'unj']","['cek', 'masuk', 'belomnya', 'pembayaran', 'ukt', 'gmna', 'dah', 'drikemaren', 'mane', 'siakad', 'kaga', 'unj']","['cek', 'masuk', 'bom', 'bayar', 'ukt', 'gmna', 'dah', 'drikemaren', 'mane', 'siakad', 'kaga', 'unj']"
2023-01-14,kenapa ga siakad aja yg glowup kan saya jarang buka web unj yagesya,shakiraazzhr,"['kenapa', 'ga', 'siakad', 'aja', 'yg', 'glowup', 'kan', 'saya', 'jarang', 'buka', 'web', 'unj', 'yagesya']","['siakad', 'glowup', 'jarang', 'buka', 'web', 'unj', 'yagesya']","['siakad', 'glowup', 'jarang', 'buka', 'web', 'unj', 'yagesya']"
2023-01-17,unj katanya di siakad masi perbaikan nilai ya kalau misal kita dapet nilai itu bisa direvisi lagi gak ya kirakira,UNJmenfess,"['unj', 'katanya', 'di', 'siakad', 'masi', 'perbaikan', 'nilai', 'ya', 'kalau', 'misal', 'kita', 'dapet', 'nilai', 'itu', 'bisa', 'direvisi', 'lagi', 'gak', 'ya', 'kirakira']","['unj', 'siakad', 'masi', 'perbaikan', 'nilai', 'dapet', 'nilai', 'direvisi', 'kirakira']","['unj', 'siakad', 'mas', 'baik', 'nilai', 'dapet', 'nilai', 'revisi', 'kirakira']"
2023-01-17,unj misalnya udah bayar ukt lewat mbanking nanti keterangan kalo kita udah itu ada di siakad ga ya kalo ada dibagian manaa,UNJmenfess,"['unj', 'misalnya', 'udah', 'bayar', 'ukt', 'lewat', 'mbanking', 'nanti', 'keterangan', 'kalo', 'kita', 'udah', 'itu', 'ada', 'di', 'siakad', 'ga', 'ya', 'kalo', 'ada', 'dibagian', 'manaa']","['unj', 'udah', 'bayar', 'ukt', 'mbanking', 'keterangan', 'udah', 'siakad', 'dibagian', 'manaa']","['unj', 'udah', 'bayar', 'ukt', 'mbanking', 'terang', 'udah', 'siakad', 'bagi', 'manaa']"
2023-01-16,unj guys gausa panik nilainya ilangg di siakad ituu karena di tgl lg adaa timeline untuk perbaikan nilai jd temen yg sdg mengajukan perbaikan nilainyaa akann diisi nilai baru sama dosennya lg jd gausaa panikk yaa nanti jugaa muncul lagi semogaa terjawab,UNJmenfess,"['unj', 'guys', 'gausa', 'panik', 'nilainya', 'ilangg', 'di', 'siakad', 'ituu', 'karena', 'di', 'tgl', 'lg', 'adaa', 'timeline', 'untuk', 'perbaikan', 'nilai', 'jd', 'temen', 'yg', 'sdg', 'mengajukan', 'perbaikan', 'nilainyaa', 'akann', 'diisi', 'nilai', 'baru', 'sama', 'dosennya', 'lg', 'jd', 'gausaa', 'panikk', 'yaa', 'nanti', 'jugaa', 'muncul', 'lagi', 'semogaa', 'terjawab']","['unj', 'guys', 'gausa', 'panik', 'nilainya', 'ilangg', 'siakad', 'ituu', 'tgl', 'lg', 'adaa', 'timeline', 'perbaikan', 'nilai', 'temen', 'sdg', 'mengajukan', 'perbaikan', 'nilainyaa', 'akann', 'diisi', 'nilai', 'dosennya', 'lg', 'gausaa', 'panikk', 'yaa', 'jugaa', 'muncul', 'semogaa', 'terjawab']","['unj', 'guys', 'gausa', 'panik', 'nilai', 'ilangg', 'siakad', 'ituu', 'tgl', 'lg', 'adaa', 'timeline', 'baik', 'nilai', 'temen', 'sdg', 'aju', 'baik', 'nilainyaa', 'akann', 'isi', 'nilai', 'dosen', 'lg', 'gausaa', 'panikk', 'yaa', 'jugaa', 'muncul', 'semogaa', 'jawab']"
2023-01-15,tahun lalu unj juga nutup khs di siakad kah pas tanggal resminya nilainya bisa berubah nggak ya pas udah dibuka lagi,UNJmenfess,"['tahun', 'lalu', 'unj', 'juga', 'nutup', 'khs', 'di', 'siakad', 'kah', 'pas', 'tanggal', 'resminya', 'nilainya', 'bisa', 'berubah', 'nggak', 'ya', 'pas', 'udah', 'dibuka', 'lagi']","['unj', 'nutup', 'khs', 'siakad', 'kah', 'pas', 'tanggal', 'resminya', 'nilainya', 'berubah', 'nggak', 'pas', 'udah', 'dibuka']","['unj', 'nutup', 'khs', 'siakad', 'kah', 'pas', 'tanggal', 'resmi', 'nilai', 'ubah', 'nggak', 'pas', 'udah', 'buka']"
2023-01-15,unj siakad khs nilai ditutup lagi ya,UNJmenfess,"['unj', 'siakad', 'khs', 'nilai', 'ditutup', 'lagi', 'ya']","['unj', 'siakad', 'khs', 'nilai', 'ditutup']","['unj', 'siakad', 'khs', 'nilai', 'tutup']"
2023-01-15,unj setiap waktu ngecekin siakad berharap nilai ip tiba berubah naik,UNJmenfess,"['unj', 'setiap', 'waktu', 'ngecekin', 'siakad', 'berharap', 'nilai', 'ip', 'tiba', 'berubah', 'naik']","['unj', 'ngecekin', 'siakad', 'berharap', 'nilai', 'ip', 'berubah']","['unj', 'ngecekin', 'siakad', 'harap', 'nilai', 'ip', 'ubah']"
2023-01-17,unj mau nanya dong kan aku udah bayar ukt lewat teller minggu yang lalu tapi di siakad di bagian pembayaran tulisannya dalam pengecekan data pembayaran itu gapapa atau harus hubungi cs,UNJmenfess,"['unj', 'mau', 'nanya', 'dong', 'kan', 'aku', 'udah', 'bayar', 'ukt', 'lewat', 'teller', 'minggu', 'yang', 'lalu', 'tapi', 'di', 'siakad', 'di', 'bagian', 'pembayaran', 'tulisannya', 'dalam', 'pengecekan', 'data', 'pembayaran', 'itu', 'gapapa', 'atau', 'harus', 'hubungi', 'cs']","['unj', 'nanya', 'udah', 'bayar', 'ukt', 'teller', 'minggu', 'siakad', 'pembayaran', 'tulisannya', 'pengecekan', 'data', 'pembayaran', 'gapapa', 'hubungi', 'cs']","['unj', 'nanya', 'udah', 'bayar', 'ukt', 'teller', 'minggu', 'siakad', 'bayar', 'tulis', 'kece', 'data', 'bayar', 'gapapa', 'hubung', 'cs']"
2023-01-14,unj di siakad yg status bayar itu gak muncul ya di yg garis tiga sebelah kiri klo udh bayar nnt bakal muncul status nya gak,UNJmenfess,"['unj', 'di', 'siakad', 'yg', 'status', 'bayar', 'itu', 'gak', 'muncul', 'ya', 'di', 'yg', 'garis', 'tiga', 'sebelah', 'kiri', 'klo', 'udh', 'bayar', 'nnt', 'bakal', 'muncul', 'status', 'nya', 'gak']","['unj', 'siakad', 'status', 'bayar', 'muncul', 'garis', 'sebelah', 'kiri', 'udh', 'bayar', 'nnt', 'muncul', 'status']","['unj', 'siakad', 'status', 'bayar', 'muncul', 'garis', 'belah', 'kiri', 'udh', 'bayar', 'nnt', 'muncul', 'status']"
2023-01-13,unj kalo temen kita login siakad kita di kitanya gaada notif apa apa ya,UNJmenfess,"['unj', 'kalo', 'temen', 'kita', 'login', 'siakad', 'kita', 'di', 'kitanya', 'gaada', 'notif', 'apa', 'apa', 'ya']","['unj', 'temen', 'login', 'siakad', 'kitanya', 'gaada', 'notif']","['unj', 'temen', 'login', 'siakad', 'kita', 'gaada', 'notif']"
2023-01-13,unj mau tanya gais kira kira dosen bisa ngubah nilai di siakad ga ya,UNJmenfess,"['unj', 'mau', 'tanya', 'gais', 'kira', 'kira', 'dosen', 'bisa', 'ngubah', 'nilai', 'di', 'siakad', 'ga', 'ya']","['unj', 'gais', 'dosen', 'ngubah', 'nilai', 'siakad']","['unj', 'gais', 'dosen', 'ngubah', 'nilai', 'siakad']"
2023-01-13,unj nilai udh keliatan blm ges di siakad mao liat takuttt euy,UNJmenfess,"['unj', 'nilai', 'udh', 'keliatan', 'blm', 'ges', 'di', 'siakad', 'mao', 'liat', 'takuttt', 'euy']","['unj', 'nilai', 'udh', 'keliatan', 'blm', 'ges', 'siakad', 'mao', 'liat', 'takuttt', 'euy']","['unj', 'nilai', 'udh', 'liat', 'blm', 'ges', 'siakad', 'mao', 'liat', 'takuttt', 'euy']"
2023-01-08,nilai di siakad unj kapan keluar ya,UNJmenfess,"['nilai', 'di', 'siakad', 'unj', 'kapan', 'keluar', 'ya']","['nilai', 'siakad', 'unj']","['nilai', 'siakad', 'unj']"
2023-01-07,unj ada yang tau gak buat format absen itu download di mana ya siakad kah atau dimana ya,UNJmenfess,"['unj', 'ada', 'yang', 'tau', 'gak', 'buat', 'format', 'absen', 'itu', 'download', 'di', 'mana', 'ya', 'siakad', 'kah', 'atau', 'dimana', 'ya']","['unj', 'format', 'absen', 'download', 'siakad', 'kah', 'dimana']","['unj', 'format', 'absen', 'download', 'siakad', 'kah', 'mana']"
